Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
Staff Software Engineer (Remote) - Enterprise,$73K - $91K (Glassdoor Est.),"Your Job
This role is only open to candidates who are already based in Australia and you'll be working remotely with a team at Indeed Tokyo. We are also open to considering visa sponsorship or relocation to Japan.

If you are an engineer who's passionate about building innovative products that scale to tens of millions of pageviews a day, Indeed is looking for you. Indeed offers smart developers like you a multi-faceted development ecosystem with short release cycles. Every week sees the new release of multiple products that meet the growing needs of millions of job seekers worldwide.

As a full-stack software engineer at Indeed, you’ll be a part of a small, highly talented team of people working end-to-end on the products and services that power the world’s #1 job site. You’ll have the opportunity to impact everything from user-facing pixels on both desktop and mobile, to the backend data stores, and everything between.









Sydney 173,000 - 251,000 AUD per year",4.4,"Indeed
4.4",Australia,5001 to 10000 Employees,2004,Company - Private,Internet & Web Services,Information Technology,$2 to $5 billion (USD)
Graduate Data Science - Brisbane (Corporate),$73K - $91K (Glassdoor Est.),"Job Number:
82295
Work type:
Permanent - Full Time
Location:
Brisbane
Categories:
Information Technology
Aurizon is seeking Graduates for our 2023 Graduate Campaign!
Our Graduates are permanent employees at Aurizon and this program provides an opportunity to develop technical and leadership capability across areas of our business. Graduates are offered diverse opportunities, flexibility, building of networks, professional challenges and a supportive career path in a top 100 ASX listed company. This program will build strong foundations for a successful future.",3.7,"Aurizon
3.7",Brisbane,1001 to 5000 Employees,2009,Company - Public,Taxi & Car Services,Transportation & Logistics,$2 to $5 billion (USD)
Business Intelligence (BI) & Data Warehouse Developer,$73K - $91K (Glassdoor Est.),"What is it like working at Harris Farm Markets?
Fun, fast paced and in IT you will have opportunity to work on multiple platforms and cutting-edge technologies. As family owned dynamic fresh food retailer who is rapidly growing, to thrive you will need to be open to being incredibly flexible and agile in order to meet business demands. In other words, it is busy and very fun!
As for our team, we are a small team of innovative developers who deliver quality solutions to the technical challenges of a rapidly growing company who have been a household name since 1971.
The Company
Harris Farm Markets has built a strong reputation for delivering good quality fresh food at great value for our customers.",3.7,"Harris Farm
3.7",Australia,501 to 1000 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
Artificial Intelligence- Virtual Assistant & NLP Data Scientist,$73K - $91K (Glassdoor Est.),"Are you curious about how digital is changing the world?
Join Accenture and help transform leading organizations and communities around the world. The sheer scale of our capabilities and client engagements and the way we collaborate, operate and deliver value provides an unparalleled opportunity to grow and advance. Choose Accenture, and make delivering innovative work part of your extraordinary career.
As a leading professional services company with people working across 120 countries, your career can take many exciting paths spanning interactive, strategy, consulting, technology and operations.
As part of a global diverse workforce you will help organisations across every industry imaginable improve the way they work. Join us and let challenging, interesting and enjoyable work become part of daily life.",3.9,"Accenture
3.9",Canberra,10000+ Employees,1989,Company - Public,Business Consulting,Management & Consulting,$10+ billion (USD)
Technology Graduate - 2023,$73K - $91K (Glassdoor Est.),"Hi, we’re PEXA!
We know you’ll Google us before applying, so let’s keep this brief. PEXA revolutionised the way that property is settled in Australia, turning a paper-based process into a digital one. Our solution is a world-first, with over 500 people across Australia and an expanding international team, we’re helping 20,000+ families into their homes each week.
We’re passionate about solving problems for our customers – always striving to set the standard for how property is bought and sold. Being awarded as one of the best places to work in Australia is a recognition of our culture and commitment to innovation, customers and our community.
We’re growing fast, that is where you come in.
*
What it’s like to work here*",4.5,"Property Exchange Australia Limited
4.5",Australia,201 to 500 Employees,2010,Company - Public,Software Development,Information Technology,Unknown / Non-Applicable
Delivery Lead - Data Intelligence,$73K - $91K (Glassdoor Est.),"Join us on our mission to make a better world of work.
Culture Amp revolutionizes how over 25 million employees across 5,000 companies create a better world of work. As the global platform leader for employee experience, Culture Amp empowers companies of all sizes and industries to transform employee engagement, develop high performing teams, and retain talent via cutting-edge research, powerful technology, and the largest employee dataset in the world. The most innovative companies across the globe, such as Salesforce, Unilever, PwC, KIND, SoulCycle, and BigCommerce depend on Culture Amp every day.
Culture Amp is backed by 10 years of innovation, leading capital venture funds, and offices in the U.S, U.K, Germany and Australia. Culture Amp is recognized as one of the world’s top private cloud companies by Forbes and one of the most innovative workplace companies by Fast Company.",4.1,"Culture Amp
4.1",Australia,501 to 1000 Employees,2011,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable
Data Operations Analyst,$73K - $91K (Glassdoor Est.),"Why join Kalibrate?

We are the technology company whose software platforms provide microlocal insight so organizations can make location-critical business decisions with confidence.
We exist to help organizations make better decisions – so they can identify opportunities, understand risk, invest smarter, boost profits, and outperform the competition.
With the power of sophisticated data science, machine learning, and AI, we analyze countless data sources to identify the information that matters – enabling our customers to truly know their market and answer their most important business questions.
We want to support a world without guesswork – where every organization has access to the insights that drive economic growth and shape successful communities, today and tomorrow.
The Kalibrate team works across the globe, supporting 800+ customers in more than 70 countries.",4.0,"Kalibrate
4.0",Remote,51 to 200 Employees,1993,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD)
Junior Data Analyst - Western Public Health Unit,$73K - $91K (Glassdoor Est.),"Job Description
Location: Melbourne | Western Metropolitan
Job type: Not provided
Organisation: Western Health
Salary: Salary not specified
Occupation: Health and Allied Health
Reference: 46631",3.9,"Western Health
3.9",Melbourne,5001 to 10000 Employees,-1,Hospital,-1,-1,Unknown / Non-Applicable
Research Associate - Data Science,$73K - $91K (Glassdoor Est.),"Job no: 510607
Work type: Full time
Location: Sydney, NSW
Categories: Post Doctoral Research Associate
One of Australia’s leading research & teaching universities
Vibrant campus life with a strong sense of community & inclusion
Enjoy a career that makes a difference by collaborating with & learning from the best
At UNSW, we pride ourselves on being a workplace where the best people come to do their best work.
THIS ROLE IS LOCATED IN SYDNEY, AUSTRALIA.",4.2,"University of New South Wales
4.2",Sydney,1001 to 5000 Employees,1949,College / University,Colleges & Universities,Education,Unknown / Non-Applicable
Data Scientist,$73K - $91K (Glassdoor Est.),"Our Company

At Nissan’s Global Customer Experience team (NCX) we design and develop world class experiences for car shoppers and owners. Based in Paddington London, at the Customer Experience Centre (CEC), you will be part of a talent packed & innovative organization with capabilities covering Strategy, Design, Analytics, Product, and Implementation that works closely with regional teams around the world to improve the ways customers can interact with Nissan.

In this role you will be joining CEDAR (Customer Experience Data, Analytics & Reporting) team within NCX to drive the value that can be derived from the data generated by millions of interactions each day across 145 markets from visitors to our digital channels and connected cars. For this we are looking for a hands-on Data Scientist with advanced machine learning skills combined with practical business acumen.


Your objective will be to examine trends to make intelligent data-driven decisions, find insights in data that others have not discovered, and run proof-of-concept exercises showing how predictions can be used to improve the customer experience.

Main tasks and responsibilities include;

Ability to work with multiple data sources and automate collection processes
Undertake preprocessing of structured and unstructured data
Analyze large amounts of information to discover trends and patterns
Build predictive models and machine-learning algorithms
Present information using data visualization techniques
Propose solutions and strategies to business challenges


Proven experience in Data Science / Advanced Analytics / Statistical Modelling
Proven experience in data wrangling, data cleansing, data mining
Good Understanding of supervised/unsupervised machine-learning algorithms, dimension reduction algorithms like PCA, auto-encoders
Experience with Tree based models – Decision Trees, Random Forest, Catboost etc. and Clustering techniques such as K-means, Agglomerative Clustering, DBSCAN
Ability to generate insights from data using EDA and exposure to ML model interpretability tools such as SHAP, LIME
Prior experience with NLP - Text Processing/Cleaning, Sentiment Analysis, Text Classification, Topic Modelling, feature extraction, transformers etc. Knowledge of NLTK, TF-IDF, GCP NLP API, BERT
Good working experience in programming using Python, SQL and data visualization libs like Matplotlib, Seaborn
Experience working with cloud platforms, GCP, version control using Git benficial
Ability to work with APIs for data extraction and experience in productionizing beneficial
Experience in using business intelligence tools like Power BI, Tableau
Problem-solving aptitude with great interpersonal and communication skills
Prior experience with customer analytics/ marketing data analytics in any industry will be plus
Fluent English verbal and written communication skills essential
London United Kingdom",3.6,"Nissan
3.6",Paddington,10000+ Employees,-1,Subsidiary or Business Segment,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD)
Research Intern,$73K - $91K (Glassdoor Est.),"Research Intern-220008CR

Applicants are required to read, write, and speak the following languages: English
Preferred Qualifications
Reseach internship @ Oracle Labs
Position reports to – Project Lead/Research Director
Overall Objective/Purpose – A research internship at Oracle Labs will give you an opportunity to explore complex software research problems in different areas of intelligent application security like software composition analysis, runtime application self-protection, vulnerability detection and remediation, program synthesis, cloud security, supply chain security, threat intelligence etc. You shall be leveraging your existing knowledge in these areas as well as applying skills and techniques in machine learning, program analysis, taint analysis, fuzzing, NLP, synthesis etc. to advance the state of the art, working alongside engineers and researchers at Oracle Labs. You will also have the opportunity to tailor the project to your own experience and academic programme requirements, if any. This is a paid position, remunerated in accordance with industry standards.",3.9,"Oracle
3.9",Brisbane,10000+ Employees,1977,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD)
Scientist (Remote Sensing),$73K - $91K (Glassdoor Est.),"The Scientist (Remote Sensing), PO3 is a role in which you will:
Contribute your knowledge and skills to a program of work that will generate and deliver high quality,scientifically defensible state-wide mapping and monitoring products using remote sensing, field data and other spatial information.
Process, interpret and analyse remote sensing imagery and spatial data to identify, map and monitor changes in the environment to support government programs and occasionally in support of compliance investigations and/or court proceedings.
Develop, maintain and use open source and proprietary software and data management systems for image processing and analysis to develop mapping products, store large datasets, and maintain quality control in a multi-user environment based on recognised data standards.
Participate in fieldwork and field data collection for the calibration and validation of mapping products derived from remotely sensed imagery.
See Role Description for further information
Applications to remain current for 12 months.
QLD/434843/22

Monday, 15 August 2022This work is licensed under a Creative Commons Attribution 3.0 Australia License.",3.2,"Environment and Science
3.2",Brisbane,1001 to 5000 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
Senior Data and Policy Analyst,$73K - $91K (Glassdoor Est.),"Senior Data and Policy Analyst (356980)
Department of Justice
Corporate, Strategy & Policy
Office of the CIO

Applications must be submitted by Tuesday 09 August, 2022 11:55 PM
Position details
Applications close:
Tuesday 9 August, 2022 11:55 PM AEST",-1,Tasmanian Government,Hobart,201 to 500 Employees,-1,Government,-1,-1,Unknown / Non-Applicable
Consulting - Climate and Sustainability - 2022/23 Graduate Program (Brisbane),$73K - $91K (Glassdoor Est.),"Date: 11-Jul-2022

Location:
Brisbane, QLD, AU

Department: Consulting

Description:
Job Requisition ID: 28921

Get involved in real client work that’s meaningful and purpose-led, developing and building your skills along the way

Flexible work arrangements – work in a way that suits you best

Technology and retail discounts – from Apple, Windows, The Iconic… the list goes on!

Your future starts with us.
Climate change is the most important issue of our generation. Deloitte’s Climate and Sustainability teams deliver strategic, operational, and digital transformations, helping organisations thrive in a low-emissions, resilient and inclusive economy. We help transform businesses, government, and communities for a sustainable Australia.

What will you get to do?

Working in small, flexible teams, you’ll deliver innovative thinking and business-changing recommendations for our clients. You’ll get the chance to design and implement solutions ranging from commercialising new ventures to helping transform organisational supply chains by identifying opportunities for reducing carbon emissions. We will set you up for success giving you responsibilities early, get to work with big name clients, and be a part of a multidisciplinary team of experts with a multitude of professional backgrounds.

Enough about us, let’s talk about you
You’ll be highly motivated, hardworking and an organised student who:

Combines logical thinking with creativity to approach problem-solving in a unique way

Is fascinated by what generates competitive advantage for businesses

Has excellent communication and interpersonal skills

Thrives in collaborative environments

Is unafraid of difficult problems and ambiguity

Can drive strong commercial and societal outcomes

Studying Environmental Science, Data & AI, Engineering, Commerce, Law, Science, Information Systems and Technology, Computer Science or Mathematics.

Why Deloitte?
At Deloitte, we create positively differentiated work experiences that enable our people to feel valued and achieve their full potential. Deloitte Australia opens the door to a career that can cross borders virtually and physically across Asia Pacific to gain experience and access projects beyond Australia’s borders. We value difference, and embrace people with diverse backgrounds, experiences, gender identities, abilities and thinking styles. Knowing that people work best in a variety of ways, we are happy to discuss alternative arrangements if the working pattern you are looking for is not specifically indicated.

We’re committed to continually building a safe and respectful workplace, where all our people feel appreciated and accepted. Through the creation of endorsed employee-led diversity networks which promote cultural, disability, LGBTI+, Aboriginal and Torres Strait Islander people and gender equality, we’re leading the way to shape an environment where everybody can thrive.

We are proud to have been recognised for our efforts in inspiring change and accelerating progress – check out our careers site for recent recognition in this space",4.0,"Deloitte
4.0",Brisbane,10000+ Employees,1850,Company - Private,Accounting & Tax,Finance,$10+ billion (USD)
Consulting - Data & AI - 2022/23 Graduate Program (Canberra),$73K - $91K (Glassdoor Est.),"Date: 18-Jul-2022

Location:
Canberra, ACT, AU

Department: Consulting

Description:
Job Requisition ID: 24424

Receive unparalleled professional development through our year-round graduate training program, D|Academy.

Work with industry leaders and experts, and top-tier list of clients

Be part of Australia’s largest cohort of graduates – meaning you’ll have a community of other grads to lean and learn from!

to help our clients make data-driven decisions, and to automate processes wherever it makes the most sense. To sum it up, we help our clients work smarter.

What will you get to do?
Join our Data & AI team, you’ll get to work with emerging tech like robotics, intelligent automation, and machine learning to redesign knowledge-based work. Harness your creativity to design and implement next-gen solutions to help our clients better manage, protect, share and innovate with their data. By joining us, you’ll be trained on a variety of methods and tools including advanced visualisation, rapid prototyping, Natural Language Processing (NLP) and text analytics, real-time decisioning, machine learning, the list goes on. You’re probably look at that list and thinking – “I don’t know half of those things!” Well, that’s the point isn’t it? We’re here to train you. You just need to be hungry and willing to learn!

Your future starts with us.
Our team of experts are constantly curious and excited about combining our wonderful array of tech expertise to transform data into our clients’ most valuable assets, helping them work smarter. Our team is supported with resources, training and tools they need to excel at their work, along with the freedom and power to create their own paths forward to make a difference.

Enough about us, let’s talk about you.


Has a STEM (Science, Tech, Engineering, Maths), or Business/Finance/Commerce background

Thrives in collaborative environments

Enjoys working on ambiguous and fuzzy problems

Can think logically and laterally

If you’re nodding like crazy because this sounds exactly like you – apply now!

Why Deloitte?

At Deloitte, we create positively differentiated work experiences that enable our people to feel valued and achieve their full potential. Deloitte Australia opens the door to a career that can cross borders virtually and physically across Asia Pacific to gain experience and access projects beyond Australia’s borders. We value difference, and embrace people with diverse backgrounds, experiences, gender identities, abilities and thinking styles. Knowing that people work best in a variety of ways, we are happy to discuss alternative arrangements if the working pattern you are looking for is not specifically indicated.

We’re committed to continually building a safe and respectful workplace, where all our people feel appreciated and accepted. Through the creation of endorsed employee-led diversity networks which promote cultural, disability, LGBTI+, Aboriginal and Torres Strait Islander people and gender equality, we’re leading the way to shape an environment where everybody can thrive.

We are proud to have been recognised for our efforts in inspiring change and accelerating progress – check out our careers site for recent recognition in this space.",4.0,"Deloitte
4.0",Canberra,10000+ Employees,1850,Company - Private,Accounting & Tax,Finance,$10+ billion (USD)
Data Science Graduate/Undergraduate - Immed Start!,$73K - $91K (Glassdoor Est.),"Be part of the Award Winning CIMIC Graduate Program
CIMIC Group invests in future leaders by providing graduates with exposure to a global organisation across multiple industries. The CIMIC Group graduate program gives graduates the opportunity to learn and develop whilst working on some of the worlds’ most iconic construction, mining, mineral processing, services, and public private partnership projects – you’ll be part of something BIGGER.
Graduates enter the program working at one of the CIMIC Group Operating Companies: CPB Contractors, Leighton Asia, Sedgman, UGL or EIC Activities. Over the course of the program rotations and industry exposure activities are also available at CIMIC and Pacific Partnerships.
Graduates receive structured, on-the-job training, guided learning plans and leadership mentoring. Over the two-year program, you will experience two one-year rotations with placements in various roles, projects or CIMIC Group companies and be building your career.",3.8,"UGL Limited
3.8",North Shore,5001 to 10000 Employees,1984,Subsidiary or Business Segment,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable
Graduate Fellows | Multiple Opportunities | 2 Year Terms,$73K - $91K (Glassdoor Est.),"Acknowledgement of Country
CSIRO acknowledges the Traditional Owners of the land, sea and waters, of the area that we live and work on across Australia. We acknowledge their continuing connection to their culture and pay our respects to their Elders past and present. View our vision towards reconciliation
CSIRO’s Data61 is hiring:
We have a range of exciting opportunities available for Graduate Fellows, individuals who are passionate about science and engineering in the digital and data sciences, and who will have completed at least an undergraduate degree with first class Honours (H1 or HD) not less than three years ago.",3.8,"CSIRO
3.8",Sydney,5001 to 10000 Employees,1926,Government,National Services & Agencies,Government & Public Administration,$500 million to $1 billion (USD)
Junior Data Analyst - Western Public Health Unit,$73K - $91K (Glassdoor Est.),"A unique opportunity exists to join the Western Public Health Unit in the role of Junior Data Analyst.
The Western Public Health Unit (WPHU) has been established to strengthen the public health response to infectious diseases and other health issues in the Western metropolitan region of Melbourne. The Unit is part of a system of three metropolitan Public Health Units; WPHU, North-eastern (NEPHU), South-eastern (SEPHU) and six regional Public Health Units to provide a new state-wide system of public health delivery and oversight. WPHU is currently responsible for COVID-related public health control activities and is taking on increasing responsibility for other communicable disease and health promotion activities, as part of the State’s overall public health response.
The Junior Data Analyst is a member of the Data, Epidemiology and Surveillance (DES) team. The role reports to the Lead Epidemiologist, will work closely with and under the direction of the Data Analyst, and will involve some supervision of activities undertaken by Data Assurance Officers.",3.9,"Western Health Australia
3.9",New South Wales,5001 to 10000 Employees,-1,Hospital,-1,-1,Unknown / Non-Applicable
SVP 2022/2023 - Digital - Data Science,$73K - $91K (Glassdoor Est.),"Date: 26-Jul-2022
Location: AU
Company: Woodside Energy Ltd
Summer Vacation Program – Digital – Data Science

About Woodside Energy

We're a global energy company, founded in Australia with a spirit of innovation and determination. Woodside Energy led the development of the LNG industry in Australia and is applying this same pioneering spirit to solving future energy challenges.",3.6,"Woodside Energy Ltd
3.6",Australia,1001 to 5000 Employees,-1,Company - Public,Energy & Utilities,"Energy, Mining, Utilities",$5 to $10 billion (USD)
Forensic Technology - 2023 Graduate Program (Sydney),$73K - $91K (Glassdoor Est.),"Date: 11-Jul-2022

Location:
Sydney, NSW, AU

Department: Financial Advisory

Description:
Job Requisition ID: 29908

Receive unparalleled professional development through our year-round graduate learning academy
Be prepared to be given trust, exposure and real responsibility from day one
Join an award-winning team!

Technology has revolutionised the business space and is now more powerful than ever. But with great power comes great responsibility. That’s why we’re here. Part risk, part tech, we help clients protect their intellectual property and data!

Who are we?
Call us biased, but we’re probably the people with the coolest jobs at Deloitte. We help clients navigate tech risks through internal investigations and forensically analysing electronic evidence collected from phones, computers, networks, storage devices and backup systems. Then, we design solutions that help our clients risk-align and future-proof their systems. Pretty cool, right?

What will your typical day look like?
We’ll be honest, it’s hard to tell you what an average day will look like at Deloitte because every day is just so different! Working on projects with an impressive portfolio of top-tier clients, you’ll get enviable experience as you:

Get exposure to tracing data breaches, intellectual property theft, misuse of computer systems and fraudulent activity (such as corruption and money laundering)
Roll up your sleeves to investigate electronic evidence collected from mobile phones, computers, networks, storage devices and backup systems
Design solutions for engagements relating to electronic discovery, forensic investigations, legal support and digital forensics
Explore and identify patterns in data to underpin decisions and outcomes for clients
Track evidence and prepare detailed reports on forensic analysis findings

Enough about us, let’s talk about you.
We know that as a student, you may not necessarily have a ton of work experience, and that’s okay! At Deloitte, we value your potential to grow more than anything else.


Is studying a degree in Computer Science, IT, Software Engineering, Digital Forensics, Data Science or InfoSys
Is comfortable with turning ambiguous problems and open-ended tasks into creative solutions
Is passionate about investigating data to uncover hidden insights
Has a keen eye for detail and possesses strong communication and writing skills
Works best collaboratively – you thrive when working in a team!
Demonstrates a high level of integrity and maintains confidentiality at all times (this is integral considering the nature of work we do!)

Why Deloitte?
At Deloitte, we create positively differentiated work experiences that enable our people to feel valued and achieve their full potential. Deloitte Australia opens the door to a career that can cross borders virtually and physically across Asia Pacific to gain experience and access projects beyond Australia’s borders. We value difference, and embrace people with diverse backgrounds, experiences, gender identities, abilities and thinking styles. Knowing that people work best in a variety of ways, we are happy to discuss alternative arrangements if the working pattern you are looking for is not specifically indicated.

We’re committed to continually building a safe and respectful workplace, where all our people feel appreciated and accepted. Through the creation of endorsed employee-led diversity networks which promote cultural, disability, LGBTI+, Aboriginal and Torres Strait Islander people and gender equality, we’re leading the way to shape an environment where everybody can thrive.

We are proud to have been recognised for our efforts in inspiring change and accelerating progress – check out our careers site for recent recognition in this space.

Next steps
If this sounds like the sort of role for you, apply now!

By applying to this job, you will be assessed against the Deloitte Global Talent Standards. We’ve designed these standards to provide our clients with a consistent and exceptional Deloitte employee experience globally.

At Deloitte, we know we’re at our best when we look out for one another; prioritise respect, fairness, development and wellbeing; foster an inclusive culture and embrace diversity in all forms. All qualified applicants will receive consideration for employment regardless of their background, experience, identity, ability or thinking style, and if you need assistance or an accommodation during the application process for accessibility reasons this is available upon request.

The preferred candidate will be subject to background screening by Deloitte or by their external third-party provider.",4.0,"Deloitte
4.0",Sydney,10000+ Employees,1850,Company - Private,Accounting & Tax,Finance,$10+ billion (USD)
Data Scientists | Simulation | Deep Learning |Baseline | Join VSG Today!,$73K - $91K (Glassdoor Est.),"Are you a driven Data Scientist with experience in either Simulation or Deep Learning?
VSG are looking for driven ICT individuals to work with us and our teaming partners in supporting the Defence and National Security Community.
Join Vertical Scope Group (VSG) and our teaming partners as we prepare for work on one of Australia’s largest ICT transformation projects to be created and delivered for Australian Federal Government nation-wide!
We are looking for Data Scientists with experience in either Simulation or Deep Learning.
Simulation Data Scientists will ideally have experience and skills in statistical simulation, probability theory and scientific computing, as well as demonstrated experience in or a desire to learn Microsoft Azure platform.",5.0,"Vertical Scope Group
5.0",Canberra,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
Consulting - Digital Creative & Design - Creative Strategy - 2022/23 Graduate Program (Melbourne),$73K - $91K (Glassdoor Est.),"Date: 13-Jul-2022

Location:
Melbourne, VIC, AU

Department: Consulting

Description:
Job Requisition ID: 28141

Gym discounts – Fitness First, Xtend Barre, HealthPass… the list goes on!
Work with industry experts, and top tier list of clients.
Global opportunities – for the travel bugs out there!

About the Creative Deloitte Digital team

Do you like using creativity to solve problems? To take a step back and think how it could be improved – whether ‘it’ is a problem, an experience, a brand, product, or service. And then go and find all the ways to make that happen. At Deloitte Digital, we have all the people and tools to make those big ideas a reality in a way that no-one else can. You’ll find that working with people with backgrounds in fields from AI to creative technology, engineering to climate and sustainability, and scientists to futurists, makes for some pretty powerful inspiration to come up with those big ideas.

We are in the business of solving bigger problems with connected, creative solutions that have the ability to transform businesses.

The Creative practice is part of Deloitte Digital. We bring together a group of the world's most awarded creatives with the intellectual depth of the world's largest consulting firm. All underpinned by Deloitte’s deep industry and technical knowledge, the business provides Creative Consulting, Creative Agency of Record, Brand Transformation, Visual and Interactive Design, Invention and Behaviour Change services.

We work with a wide range of clients, from blue chip corporations to innovative start-ups, helping them adapt to and harness new media and technology. The culture of Deloitte Digital is one that celebrates difference, education, inclusivity and the relentless pursuit of excellence. We’d love to see what you can add.

Enough about us, let’s talk about you

This role requires an enthusiastic creatively-minded strategist, some experience in agency or industry (strategy/creative/digital etc) is advantageous, with a passion for creativity and ideas and the ability to present with confidence.

You will have a strong interest in and aptitude for business strategy, human behaviour and psychology.

You are analytical and strategically-minded with an awareness of market data and developments and the ability to interpret data into insights.

You are a problem-solver with ability to digest and condense complex information into clear, engaging briefs and supported recommendations.

We’re looking for someone who looks forwards not backwards. Who gets excited about collaborating with people with vastly different skillsets. Someone who feels comfortable with ambiguity, making decisions and be able to figure stuff out.

You have an academic mind, you may be a year into a research or marketing strategy position. You would have tertiary education / a masters in fields such as business, law, social sciences, psychology or similar.


Have great communication skills with the ability to present articulately and inspire others

Bring together inputs from multi skilled teams within Deloitte Digital and Deloitte Consultancy to gather inputs across functions and answer challenging problems


Understand your clients’ businesses and industries and seek to find value-adds - learn what questions to ask, have a can-do attitude and add value

Have awareness what’s going on across all live projects, look to anticipate issues and escalate them to managers


Develop the strategic direction for client businesses and projects, working alongside an Account Director / Strategist

Understand clients’ business and marketing objectives and translate those into the clear task to solve for each brief

Write succinct, insights-based briefs that inspire and inform creative teams to do their best work

Understand your clients’ commercial objectives and how we deliver on those through creative work


Be a champion for world class creative work

Take an interest and have awareness of new innovations in creativity to inform our work

Analyse how well the creative answers the brief and campaign objectives, and provide clear and honest feedback to help make the work better

Why Deloitte?

At Deloitte, we create positively differentiated work experiences that enable our people to feel valued and achieve their full potential. Deloitte Australia opens the door to a career that can cross borders virtually and physically across Asia Pacific to gain experience and access projects beyond Australia’s borders. We value difference, and embrace people with diverse backgrounds, experiences, gender identities, abilities and thinking styles. Knowing that people work best in a variety of ways, we are happy to discuss alternative arrangements if the working pattern you are looking for is not specifically indicated.

We’re committed to continually building a safe and respectful workplace, where all our people feel appreciated and accepted. Through the creation of endorsed employee-led diversity networks which promote cultural, disability, LGBTI+, Aboriginal and Torres Strait Islander people and gender equality, we’re leading the way to shape an environment where everybody can thrive.

We are proud to have been recognised for our efforts in inspiring change and accelerating progress – check out our careers site for recent recognition in this space.",4.0,"Deloitte
4.0",Melbourne,10000+ Employees,1850,Company - Private,Accounting & Tax,Finance,$10+ billion (USD)
Forensic Analytics - 2023 Graduate Program (Sydney),$73K - $91K (Glassdoor Est.),"Date: 18-Jul-2022

Location:
Sydney, NSW, AU

Department: Financial Advisory

Description:
Job Requisition ID: 24121

Graduate Benefits

Be part of Australia’s largest cohort of graduates – meaning you’ll have a community of other grads to lean on and learn from!

Receive unparalleled professional development through our year-round graduate learning academy

Roll up your sleeves for worthwhile causes on our annual volunteer day, Impact Day, or by working on pro-bono projects

Are you excited to be a part of the team dealing with real and ever-present threats such as fraud, corruption and money laundering?

What will you get to do?

No two days are the same in the Forensic Analytics Graduate program. We provide consultancy and support to clients on a wide range of financial crime and regulatory issues that include money laundering, financial crime and fraud. We look for needles in the massive haystacks of data and information that can signal trouble in the making. Pretty cool, right?

Your future starts with us.

As part of the Forensic family, we're a fast-growing team of trusted advisors who help clients manage their growing regulatory and customer demands for fraud mitigation. In this diverse team, you’ll be involved in:

Data visualisation, statistical and quantitative analysis, explanatory and predictive modelling information to facilitate an informed decision-making process for clients

Continuous monitoring of client’s transactions and activities

Identification of new opportunities for clients through better utilisation of data

Enough about us, let’s talk about you.

You are an inquisitive student with a knack for solving complex problems. You also:

Have passion for data analysis and presenting data for visual impact

Have completed or may be completing a degree in Statistics, Mathematics, Data Science, Actuarial Science, Physics, IT, Engineering, Computer Science, Commerce or equivalent field(s)

Are quick to learn, naturally inquisitive and always up for a challenge

Are excited and open to learning new ways of working

Hold Australian permanent residency or Australian/New Zealand Citizenship (required)

Why Deloitte?

At Deloitte, we create positively differentiated work experiences that enable our people to feel valued and achieve their full potential. Deloitte Australia opens the door to a career that can cross borders virtually and physically across Asia Pacific to gain experience and access projects beyond Australia’s borders. We value difference, and embrace people with diverse backgrounds, experiences, gender identities, abilities and thinking styles. Knowing that people work best in a variety of ways, we are happy to discuss alternative arrangements if the working pattern you are looking for is not specifically indicated.

We’re committed to continually building a safe and respectful workplace, where all our people feel appreciated and accepted. Through the creation of endorsed employee-led diversity networks which promote cultural, disability, LGBTI+, Aboriginal and Torres Strait Islander people and gender equality, we’re leading the way to shape an environment where everybody can thrive.

We are proud to have been recognised for our efforts in inspiring change and accelerating progress – check out our careers site for recent recognition in this space.",4.0,"Deloitte
4.0",Sydney,10000+ Employees,1850,Company - Private,Accounting & Tax,Finance,$10+ billion (USD)
Data Science and Machine Learning Consultant / Manager,$73K - $91K (Glassdoor Est.),"Harness the power of data and artificial intelligence to accelerate change.
Join our Applied Intelligence team and create innovative, forward thinking and life changing solutions using cutting-edge technologies. We are changing the world fast, come with us.

Your role: Data Science and Machine Learning Consultant and Managers

You will be part of one global network, tapping into the deep expertise of our Applied Intelligence practice and be faced with boundaryless opportunities to excel.

Drive the growth of your team and build a diverse, entrepreneurial team of professionals with both qualitative and quantitative backgrounds using data-driven and insights-led approaches to respond quickly in a dynamic and ever-changing market",3.9,"Accenture
3.9",Sydney,10000+ Employees,1989,Company - Public,Business Consulting,Management & Consulting,$10+ billion (USD)
